Date,Time,Width,Height
2024-07-11,09:46:09.819529,412,305
2024-07-11,09:46:09.868868,401,309
2024-07-11,09:46:09.916918,401,296
2024-07-11,09:46:09.966060,418,305
2024-07-11,09:46:10.015851,418,309
2024-07-11,09:46:10.059377,412,305
2024-07-11,09:46:10.106364,412,309
2024-07-11,09:46:10.154098,412,305
2024-07-11,09:46:10.205016,406,314
2024-07-11,09:46:10.253894,401,314
2024-07-11,09:46:10.297431,412,318
2024-07-11,09:46:10.349680,412,309
2024-07-11,09:46:10.395623,406,309
2024-07-11,09:46:10.442159,406,309
2024-07-11,09:46:10.493014,401,314
2024-07-11,09:46:10.541751,406,314
2024-07-11,09:46:10.589296,401,309
2024-07-11,09:46:10.638627,418,314
2024-07-11,09:46:10.682401,412,314
2024-07-11,09:46:10.730294,418,309
2024-07-11,09:46:10.773846,406,305
2024-07-11,09:46:10.818698,412,300
2024-07-11,09:46:10.865892,418,296
2024-07-11,09:46:10.915202,418,300
2024-07-11,09:46:10.962807,418,296
2024-07-11,09:46:11.009175,425,300
2024-07-11,09:46:11.057158,425,309
2024-07-11,09:46:11.106530,425,305
2024-07-11,09:46:11.154467,425,309
2024-07-11,09:46:11.203150,425,305
2024-07-11,09:46:11.248144,418,309
2024-07-11,09:46:11.295249,406,300
2024-07-11,09:46:11.340774,412,300
2024-07-11,09:46:11.387951,406,309
2024-07-11,09:46:11.434859,406,305
2024-07-11,09:46:11.478767,412,309
2024-07-11,09:46:11.525346,412,305
2024-07-11,09:46:11.573705,412,309
2024-07-11,09:46:11.621593,418,305
2024-07-11,09:46:11.665215,412,309
2024-07-11,09:46:11.711494,418,300
2024-07-11,09:46:11.761937,401,296
2024-07-11,09:46:11.808123,418,309
2024-07-11,09:46:11.856841,406,305
2024-07-11,09:46:11.907698,401,300
2024-07-11,09:46:11.955615,418,305
2024-07-11,09:46:12.001404,425,305
2024-07-11,09:46:12.050306,406,300
2024-07-11,09:46:12.106342,401,296
2024-07-11,09:46:12.153572,395,279
2024-07-11,09:46:12.200898,406,275
2024-07-11,09:46:12.250046,395,271
2024-07-11,09:46:12.296444,389,267
2024-07-11,09:46:12.343938,406,260
2024-07-11,09:46:12.392352,395,235
2024-07-11,09:46:12.440951,401,235
2024-07-11,09:46:12.487025,430,235
2024-07-11,09:46:12.533315,436,232
2024-07-11,09:46:12.581384,449,228
2024-07-11,09:46:12.631999,456,225
2024-07-11,09:46:12.678292,462,218
2024-07-11,09:46:12.724814,449,222
2024-07-11,09:46:12.768177,476,225
2024-07-11,09:46:12.815584,476,228
2024-07-11,09:46:12.862801,456,225
2024-07-11,09:46:12.914054,456,222
2024-07-11,09:46:12.958545,449,222
2024-07-11,09:46:13.007950,449,222
2024-07-11,09:46:13.056411,443,215
2024-07-11,09:46:13.102327,456,206
2024-07-11,09:46:13.149156,456,209
2024-07-11,09:46:13.196320,462,203
2024-07-11,09:46:13.246716,449,194
2024-07-11,09:46:13.289589,476,212
2024-07-11,09:46:13.336567,437,203
2024-07-11,09:46:13.382687,424,200
2024-07-11,09:46:13.430979,437,195
2024-07-11,09:46:13.477412,431,186
2024-07-11,09:46:13.525114,431,184
2024-07-11,09:46:13.570266,437,181
2024-07-11,09:46:13.616547,457,178
2024-07-11,09:46:13.665367,444,183
2024-07-11,09:46:13.710220,418,168
2024-07-11,09:46:13.761072,395,176
2024-07-11,09:46:13.899037,477,206
2024-07-11,09:46:13.950709,450,197
2024-07-11,09:46:14.091257,400,178
2024-07-11,09:46:14.139139,437,200
2024-07-11,09:46:14.184711,437,194
2024-07-11,09:46:14.235528,437,203
2024-07-11,09:46:14.281009,431,200
2024-07-11,09:46:14.329681,437,200
2024-07-11,09:46:14.376468,418,191
2024-07-11,09:46:14.515826,431,194
2024-07-11,09:46:14.567437,450,200
2024-07-11,09:46:14.882034,444,228
2024-07-11,09:46:14.928949,444,249
2024-07-11,09:46:14.978376,444,231
2024-07-11,09:46:15.025359,437,235
2024-07-11,09:46:15.073554,444,235
2024-07-11,09:46:15.122754,444,235
2024-07-11,09:46:15.168913,450,235
2024-07-11,09:46:15.213963,444,231
2024-07-11,09:46:15.266042,450,241
2024-07-11,09:46:15.308390,437,235
2024-07-11,09:46:15.357404,444,238
2024-07-11,09:46:15.453190,444,238
2024-07-11,09:46:15.497230,437,235
2024-07-11,09:46:15.543052,431,235
2024-07-11,09:46:15.591061,437,249
2024-07-11,09:46:15.639262,437,241
2024-07-11,09:46:15.687463,437,249
2024-07-11,09:46:15.779181,444,252
2024-07-11,09:46:16.184353,389,249
2024-07-11,09:46:16.275608,401,245
2024-07-11,09:46:16.320882,418,252
2024-07-11,09:46:16.373120,418,260
2024-07-11,09:46:16.415204,395,260
2024-07-11,09:46:16.462555,378,263
2024-07-11,09:46:16.508435,389,252
2024-07-11,09:46:16.554904,425,245
2024-07-11,09:46:16.604800,418,249
2024-07-11,09:46:16.647721,401,256
2024-07-11,09:46:16.697173,418,252
2024-07-11,09:46:16.743770,412,260
2024-07-11,09:46:16.792455,412,263
2024-07-11,09:46:16.839452,425,256
2024-07-11,09:46:16.886488,418,256
2024-07-11,09:46:16.933474,412,260
2024-07-11,09:46:16.982006,401,256
2024-07-11,09:46:17.079586,412,252
2024-07-11,09:46:17.447846,412,245
2024-07-11,09:46:21.702736,418,225
2024-07-11,09:46:26.358471,367,249
2024-07-11,09:46:26.719910,362,238
2024-07-11,09:46:26.766153,373,245
2024-07-11,09:46:26.862556,373,238
2024-07-11,09:46:26.910801,378,238
2024-07-11,09:46:27.142824,351,235
2024-07-11,09:46:27.188755,378,235
2024-07-11,09:46:27.238418,357,235
2024-07-11,09:46:27.292762,351,249
2024-07-11,09:46:27.350676,346,241
2024-07-11,09:46:27.394837,346,241
2024-07-11,09:46:27.442736,332,256
2024-07-11,09:46:27.488505,341,231
2024-07-11,09:46:27.538340,367,245
2024-07-11,09:46:27.586453,362,245
2024-07-11,09:46:27.820710,406,252
2024-07-11,09:46:27.870102,444,249
2024-07-11,09:46:27.920477,412,241
2024-07-11,09:46:28.016738,437,241
2024-07-11,09:46:28.066587,406,241
2024-07-11,09:46:28.113325,425,252
2024-07-11,09:46:28.161245,470,260
2024-07-11,09:46:28.207425,444,252
2024-07-11,09:46:28.346415,437,245
2024-07-11,09:46:28.392509,425,241
2024-07-11,09:46:28.443637,412,231
2024-07-11,09:46:28.489864,418,241
2024-07-11,09:46:28.533269,418,241
2024-07-11,09:46:28.581049,450,241
2024-07-11,09:46:28.627751,418,238
2024-07-11,09:46:28.673101,418,249
2024-07-11,09:46:29.083835,412,238
2024-07-11,09:46:29.307885,401,235
2024-07-11,09:46:29.356307,395,241
2024-07-11,09:46:29.404812,395,241
2024-07-11,09:46:29.454971,395,249
2024-07-11,09:46:29.498058,491,256
2024-07-11,09:46:29.547672,463,252
2024-07-11,09:46:29.600269,378,241
2024-07-11,09:46:29.648389,378,245
2024-07-11,09:46:29.696425,378,263
2024-07-11,09:46:29.741716,412,271
2024-07-11,09:46:29.788037,401,271
2024-07-11,09:46:29.834570,431,267
2024-07-11,09:46:29.880771,395,263
2024-07-11,09:46:29.928789,406,267
2024-07-11,09:46:29.973326,425,267
2024-07-11,09:46:30.021936,437,267
2024-07-11,09:46:30.071852,470,263
2024-07-11,09:46:30.117804,437,279
2024-07-11,09:46:30.165963,457,275
2024-07-11,09:46:30.213096,444,275
2024-07-11,09:46:30.261551,437,275
2024-07-11,09:46:30.305977,431,275
2024-07-11,09:46:30.353851,437,275
2024-07-11,09:46:30.400903,418,271
2024-07-11,09:46:30.449772,450,279
2024-07-11,09:46:30.501055,463,279
2024-07-11,09:46:30.547733,457,275
2024-07-11,09:46:30.595115,431,267
2024-07-11,09:46:30.644321,412,271
2024-07-11,09:46:30.693059,412,271
2024-07-11,09:46:30.741282,418,275
2024-07-11,09:46:30.787938,506,275
2024-07-11,09:46:30.832942,425,256
2024-07-11,09:46:30.880731,450,263
2024-07-11,09:46:30.927608,491,263
2024-07-11,09:46:30.974844,437,263
2024-07-11,09:46:31.069236,470,260
2024-07-11,09:46:31.116959,444,263
2024-07-11,09:46:31.206852,418,267
2024-07-11,09:46:31.257047,491,271
2024-07-11,09:46:31.301401,437,256
2024-07-11,09:46:31.351021,406,256
2024-07-11,09:46:31.398649,406,252
2024-07-11,09:46:31.447392,412,260
2024-07-11,09:46:31.544320,418,260
2024-07-11,09:46:31.592456,401,271
2024-07-11,09:46:31.641481,431,267
2024-07-11,09:46:31.689580,395,271
2024-07-11,09:46:31.733804,437,267
2024-07-11,09:46:31.778877,395,263
2024-07-11,09:46:31.829146,378,263
2024-07-11,09:46:31.879117,401,267
2024-07-11,09:46:31.921530,406,263
2024-07-11,09:46:31.970573,401,260
2024-07-11,09:46:32.018573,401,256
2024-07-11,09:46:32.063178,425,263
2024-07-11,09:46:32.111692,395,263
2024-07-11,09:46:32.156192,401,263
2024-07-11,09:46:32.203266,384,263
2024-07-11,09:46:32.247876,389,252
2024-07-11,09:46:32.294693,373,263
2024-07-11,09:46:32.337826,395,252
2024-07-11,09:46:32.388117,395,260
2024-07-11,09:46:32.432576,406,256
2024-07-11,09:46:32.482122,401,263
2024-07-11,09:46:32.527280,395,260
2024-07-11,09:46:32.571478,401,267
2024-07-11,09:46:32.618300,395,263
2024-07-11,09:46:32.667679,401,263
2024-07-11,09:46:32.713864,401,263
2024-07-11,09:46:32.764242,389,260
2024-07-11,09:46:32.809017,384,256
2024-07-11,09:46:32.857384,418,263
2024-07-11,09:46:32.903205,401,252
2024-07-11,09:46:32.952514,406,256
2024-07-11,09:46:32.999354,389,260
2024-07-11,09:46:33.043669,395,256
2024-07-11,09:46:33.092840,406,256
2024-07-11,09:46:33.141992,395,260
2024-07-11,09:46:33.191413,389,260
2024-07-11,09:46:33.239647,401,256
2024-07-11,09:46:33.289018,406,256
2024-07-11,09:46:33.337912,395,263
2024-07-11,09:46:33.383130,378,263
2024-07-11,09:46:33.432418,378,263
2024-07-11,09:46:33.477287,373,263
2024-07-11,09:46:33.525583,373,260
2024-07-11,09:46:33.573725,378,267
2024-07-11,09:46:33.620674,384,263
2024-07-11,09:46:33.664712,412,263
2024-07-11,09:46:33.714032,437,263
2024-07-11,09:46:33.760666,401,263
2024-07-11,09:46:33.804349,444,271
2024-07-11,09:46:33.856014,395,263
2024-07-11,09:46:33.901029,425,260
2024-07-11,09:46:33.948576,395,267
2024-07-11,09:46:33.994705,425,260
2024-07-11,09:46:34.040794,418,267
2024-07-11,09:46:34.088671,444,260
2024-07-11,09:46:34.137434,477,252
2024-07-11,09:46:34.185215,395,260
2024-07-11,09:46:34.331901,418,252
2024-07-11,09:46:34.605520,412,241
2024-07-11,09:46:34.699482,418,245
2024-07-11,09:46:34.792902,431,241
2024-07-11,09:46:34.888309,425,241
2024-07-11,09:46:34.936346,444,231
2024-07-11,09:46:34.986207,425,245
2024-07-11,09:46:35.035021,450,245
2024-07-11,09:46:35.126995,450,252
2024-07-11,09:46:35.171883,450,256
2024-07-11,09:46:35.219996,463,235
2024-07-11,09:46:35.269896,470,245
2024-07-11,09:46:35.318089,484,241
2024-07-11,09:46:35.367128,450,249
2024-07-11,09:46:35.411704,450,245
2024-07-11,09:46:35.459450,450,252
2024-07-11,09:46:35.506124,457,245
2024-07-11,09:46:35.557282,450,256
2024-07-11,09:46:35.605053,457,252
2024-07-11,09:46:35.654001,457,245
2024-07-11,09:46:35.749022,457,238
2024-07-11,09:46:35.796596,457,245
2024-07-11,09:46:35.841799,450,241
2024-07-11,09:46:35.986186,450,245
2024-07-11,09:46:36.038959,450,238
2024-07-11,09:46:36.133601,444,238
2024-07-11,09:46:36.182015,444,245
2024-07-11,09:46:36.278996,418,256
2024-07-11,09:46:36.325254,431,241
2024-07-11,09:46:36.605333,431,252
2024-07-11,09:46:36.697628,437,245
2024-07-11,09:46:36.883640,444,256
2024-07-11,09:46:36.974406,418,245
2024-07-11,09:46:37.019336,418,245
2024-07-11,09:46:37.070423,431,245
2024-07-11,09:46:37.115949,450,260
2024-07-11,09:46:37.163146,457,260
2024-07-11,09:46:37.208911,457,252
2024-07-11,09:46:37.259097,457,267
2024-07-11,09:46:37.307625,450,263
2024-07-11,09:46:37.352005,437,263
2024-07-11,09:46:37.400455,437,252
2024-07-11,09:46:37.447190,444,256
2024-07-11,09:46:37.494436,444,256
2024-07-11,09:46:37.540969,444,249
2024-07-11,09:46:37.585382,444,256
2024-07-11,09:46:37.630127,470,260
2024-07-11,09:46:37.676978,470,256
2024-07-11,09:46:37.723341,450,252
2024-07-11,09:46:37.773271,444,245
2024-07-11,09:46:37.819645,457,249
2024-07-11,09:46:37.867622,457,252
2024-07-11,09:46:37.918275,437,256
2024-07-11,09:46:38.011776,431,252
2024-07-11,09:46:38.152683,362,241
2024-07-11,09:46:38.197648,362,249
2024-07-11,09:46:38.249043,367,249
2024-07-11,09:46:38.294138,378,245
2024-07-11,09:46:38.343293,373,245
2024-07-11,09:46:38.390465,373,249
2024-07-11,09:46:38.435680,367,241
2024-07-11,09:46:38.492738,384,252
2024-07-11,09:46:38.536767,378,252
2024-07-11,09:46:38.582984,395,231
2024-07-11,09:46:38.633951,395,231
2024-07-11,09:46:38.723958,418,241
2024-07-11,09:46:38.772612,406,235
2024-07-11,09:46:38.820349,412,238
2024-07-11,09:46:38.869457,389,238
2024-07-11,09:46:38.911911,395,238
2024-07-11,09:46:38.959754,384,238
2024-07-11,09:46:39.008018,373,245
2024-07-11,09:46:39.053588,367,245
2024-07-11,09:46:39.105372,395,245
2024-07-11,09:46:39.150613,384,235
2024-07-11,09:46:39.193549,378,235
2024-07-11,09:46:39.242510,395,231
2024-07-11,09:46:39.288574,395,238
2024-07-11,09:46:39.333510,389,235
2024-07-11,09:46:39.383415,378,238
2024-07-11,09:46:39.436559,425,241
2024-07-11,09:46:39.703248,406,231
2024-07-11,09:46:39.751687,431,231
2024-07-11,09:46:39.799792,425,241
2024-07-11,09:46:39.847585,437,231
2024-07-11,09:46:39.890745,430,225
2024-07-11,09:46:39.941688,430,228
2024-07-11,09:46:39.988124,430,228
2024-07-11,09:46:40.036126,424,222
2024-07-11,09:46:40.085813,395,241
2024-07-11,09:46:40.131254,424,232
2024-07-11,09:46:40.177763,430,242
2024-07-11,09:46:40.223642,430,225
2024-07-11,09:46:40.270639,443,228
2024-07-11,09:46:40.318756,418,218
2024-07-11,09:46:40.366330,430,232
2024-07-11,09:46:40.413471,436,235
2024-07-11,09:46:40.460869,425,241
2024-07-11,09:46:40.507647,436,232
2024-07-11,09:46:40.556191,436,232
2024-07-11,09:46:40.605482,424,225
2024-07-11,09:46:40.651498,412,238
2024-07-11,09:46:40.693443,430,225
2024-07-11,09:46:40.743444,412,235
2024-07-11,09:46:40.792455,430,225
2024-07-11,09:46:40.838612,430,222
2024-07-11,09:46:40.890752,406,238
2024-07-11,09:46:40.940398,406,238
2024-07-11,09:46:40.986692,406,235
2024-07-11,09:46:41.035534,424,228
2024-07-11,09:46:41.083004,436,222
2024-07-11,09:46:41.128074,389,235
2024-07-11,09:46:41.177475,384,228
2024-07-11,09:46:41.227720,389,218
2024-07-11,09:46:41.271542,418,218
2024-07-11,09:46:41.322384,406,238
2024-07-11,09:46:41.372035,436,222
2024-07-11,09:46:41.415352,436,222
2024-07-11,09:46:41.465149,425,241
2024-07-11,09:46:41.515283,456,232
2024-07-11,09:46:41.562381,456,232
2024-07-11,09:46:41.610310,418,238
2024-07-11,09:46:41.656857,436,232
2024-07-11,09:46:41.703231,424,228
2024-07-11,09:46:41.751577,436,215
2024-07-11,09:46:41.803780,424,212
2024-07-11,09:46:41.848194,430,212
2024-07-11,09:46:41.893374,389,238
2024-07-11,09:46:41.990660,406,225
2024-07-11,09:46:42.181799,418,215
2024-07-11,09:46:42.315683,412,215
2024-07-11,09:46:42.408564,418,215
2024-07-11,09:46:42.898336,418,212
2024-07-11,09:46:43.040286,418,200
2024-07-11,09:46:43.086542,406,221
2024-07-11,09:46:43.132629,395,225
2024-07-11,09:46:43.226497,443,222
2024-07-11,09:46:43.277108,431,228
2024-07-11,09:46:43.322159,456,228
2024-07-11,09:46:43.373308,519,228
2024-07-11,09:46:43.419885,463,235
2024-07-11,09:46:43.465970,431,215
2024-07-11,09:46:43.513175,437,212
2024-07-11,09:46:43.559282,484,215
2024-07-11,09:46:43.746722,400,198
2024-07-11,09:46:44.692109,72,28
2024-07-11,09:46:44.737058,56,28
2024-07-11,09:46:44.784154,68,29
2024-07-11,09:46:47.284433,135,51
2024-07-11,09:46:47.326973,137,53
2024-07-11,09:46:47.381771,143,58
2024-07-11,09:46:47.484640,168,76
2024-07-11,09:46:47.533513,161,77
2024-07-11,09:46:47.580854,191,97
2024-07-11,09:46:47.628942,156,87
2024-07-11,09:46:47.672775,171,82
2024-07-11,09:46:47.766942,166,90
2024-07-11,09:46:50.085009,133,150
2024-07-11,09:46:50.129946,150,157
2024-07-11,09:46:50.177994,154,157
2024-07-11,09:46:50.230795,161,159
2024-07-11,09:46:50.274279,183,171
2024-07-11,09:46:50.323821,189,164
2024-07-11,09:46:50.372942,203,245
2024-07-11,09:46:50.421758,215,181
2024-07-11,09:46:50.422458,323,272
2024-07-11,09:46:50.468502,218,173
2024-07-11,09:46:50.513736,224,163
2024-07-11,09:46:50.564635,234,161
2024-07-11,09:46:50.613039,224,161
2024-07-11,09:46:50.658632,215,163
2024-07-11,09:46:50.709336,224,159
2024-07-11,09:46:50.760664,245,161
2024-07-11,09:46:50.806880,249,161
2024-07-11,09:46:50.858124,252,161
2024-07-11,09:46:50.905490,252,159
2024-07-11,09:46:50.951548,252,159
2024-07-11,09:46:50.999377,252,159
2024-07-11,09:46:51.045973,256,159
2024-07-11,09:46:51.097713,271,159
2024-07-11,09:46:51.142391,291,166
2024-07-11,09:46:51.187687,295,159
2024-07-11,09:46:51.234469,283,152
2024-07-11,09:46:51.283032,304,157
2024-07-11,09:46:51.331195,256,154
2024-07-11,09:46:51.378569,256,159
2024-07-11,09:46:51.429258,267,176
2024-07-11,09:46:51.478907,252,161
2024-07-11,09:46:51.524879,256,173
2024-07-11,09:46:51.573855,263,168
2024-07-11,09:46:51.620312,249,168
2024-07-11,09:46:51.667666,249,159
2024-07-11,09:46:51.714116,256,171
2024-07-11,09:46:51.760082,260,173
2024-07-11,09:46:51.809915,245,176
2024-07-11,09:46:51.947130,231,152
2024-07-11,09:46:51.997644,231,148
2024-07-11,09:46:52.046244,234,150
2024-07-11,09:46:52.092907,241,150
2024-07-11,09:46:52.188906,249,156
2024-07-11,09:46:52.240901,245,150
2024-07-11,09:46:52.291502,245,152
2024-07-11,09:46:52.340399,245,152
2024-07-11,09:46:52.387354,245,148
2024-07-11,09:46:52.442350,245,141
2024-07-11,09:46:52.490287,249,143
2024-07-11,09:46:52.541147,252,143
2024-07-11,09:46:52.591376,256,145
2024-07-11,09:46:52.643549,252,152
2024-07-11,09:46:52.691524,256,145
2024-07-11,09:46:52.743731,252,145
2024-07-11,09:46:52.788903,245,143
2024-07-11,09:46:52.841085,245,145
2024-07-11,09:46:52.891455,252,154
2024-07-11,09:46:52.939268,249,150
2024-07-11,09:46:52.991881,249,156
2024-07-11,09:46:53.038140,245,154
2024-07-11,09:46:53.132083,249,168
2024-07-11,09:46:53.180980,241,159
2024-07-11,09:46:53.279019,252,159
2024-07-11,09:46:53.328276,260,152
2024-07-11,09:46:53.379294,249,156
2024-07-11,09:46:53.421920,249,159
2024-07-11,09:46:53.472673,252,159
2024-07-11,09:46:53.522611,256,168
2024-07-11,09:46:53.570737,249,168
2024-07-11,09:46:53.620175,252,173
2024-07-11,09:46:53.671765,245,173
2024-07-11,09:46:53.719236,241,173
2024-07-11,09:46:53.770803,249,173
2024-07-11,09:46:53.816208,249,173
2024-07-11,09:46:53.866229,241,171
2024-07-11,09:46:53.918290,241,173
2024-07-11,09:46:53.968436,238,163
2024-07-11,09:46:54.015621,238,171
2024-07-11,09:46:54.066060,238,166
2024-07-11,09:46:54.114158,245,168
2024-07-11,09:46:54.164701,245,168
2024-07-11,09:46:54.212157,241,166
2024-07-11,09:46:54.260966,234,168
2024-07-11,09:46:54.315850,241,171
2024-07-11,09:46:54.365103,249,189
2024-07-11,09:46:54.413450,252,189
2024-07-11,09:46:54.461212,238,166
2024-07-11,09:46:54.511834,249,184
2024-07-11,09:46:54.562072,238,168
2024-07-11,09:46:54.612932,249,192
2024-07-11,09:46:54.660073,245,186
2024-07-11,09:46:54.705119,252,178
2024-07-11,09:46:54.751266,252,181
2024-07-11,09:46:54.800152,260,186
2024-07-11,09:46:54.849534,249,184
2024-07-11,09:46:54.900390,267,203
2024-07-11,09:46:54.998998,256,195
2024-07-11,09:46:55.046770,241,176
2024-07-11,09:46:55.101758,267,166
2024-07-11,09:46:55.152202,241,166
2024-07-11,09:46:55.201055,252,166
2024-07-11,09:46:55.249186,238,189
2024-07-11,09:46:55.295181,245,195
2024-07-11,09:46:55.346546,238,189
2024-07-11,09:46:55.394382,238,203
2024-07-11,09:46:55.444854,221,203
2024-07-11,09:46:55.492883,215,197
2024-07-11,09:46:55.543030,203,176
2024-07-11,09:46:55.592046,200,178
2024-07-11,09:46:55.641483,209,189
2024-07-11,09:46:55.690211,206,168
2024-07-11,09:46:55.738894,212,166
2024-07-11,09:46:55.785690,206,164
2024-07-11,09:46:55.843056,209,171
2024-07-11,09:46:55.893028,209,168
2024-07-11,09:46:55.945689,209,178
2024-07-11,09:46:55.993368,200,166
2024-07-11,09:46:56.043131,209,168
2024-07-11,09:46:56.089422,203,168
2024-07-11,09:46:56.137195,200,161
2024-07-11,09:46:56.185580,200,161
2024-07-11,09:46:56.232857,206,163
2024-07-11,09:46:56.283144,197,157
2024-07-11,09:46:56.329494,200,159
2024-07-11,09:46:56.380050,206,171
2024-07-11,09:46:56.432222,203,173
2024-07-11,09:46:56.479472,206,168
2024-07-11,09:46:56.530066,194,173
2024-07-11,09:46:56.578577,203,141
2024-07-11,09:46:56.625046,203,184
2024-07-11,09:46:56.678338,203,181
2024-07-11,09:46:56.728903,203,178
2024-07-11,09:46:56.774087,209,168
2024-07-11,09:46:56.827545,206,168
2024-07-11,09:46:56.876997,203,192
2024-07-11,09:46:56.921585,212,178
2024-07-11,09:46:56.973456,209,178
2024-07-11,09:46:57.022443,209,181
2024-07-11,09:46:57.069954,206,171
2024-07-11,09:46:57.118738,212,173
2024-07-11,09:46:57.169115,212,166
2024-07-11,09:46:57.216945,221,166
2024-07-11,09:46:57.268038,218,178
2024-07-11,09:46:57.318645,221,173
2024-07-11,09:46:57.365584,218,171
2024-07-11,09:46:57.413965,215,166
2024-07-11,09:46:57.464901,221,173
2024-07-11,09:46:57.514698,212,161
2024-07-11,09:46:57.561456,209,159
2024-07-11,09:46:57.612738,212,157
2024-07-11,09:46:57.659351,212,159
2024-07-11,09:46:57.707839,212,168
2024-07-11,09:46:57.753405,215,171
2024-07-11,09:46:57.806225,209,164
2024-07-11,09:46:57.853722,215,168
2024-07-11,09:46:57.901686,215,163
2024-07-11,09:46:57.951052,215,176
2024-07-11,09:46:57.997327,212,171
2024-07-11,09:46:58.047238,209,159
2024-07-11,09:46:58.095138,215,176
2024-07-11,09:46:58.146270,212,171
2024-07-11,09:46:58.195270,212,171
2024-07-11,09:46:58.249850,215,171
2024-07-11,09:46:58.299018,212,171
2024-07-11,09:46:58.346572,212,166
2024-07-11,09:46:58.395588,215,166
2024-07-11,09:46:58.441647,212,173
2024-07-11,09:46:58.489814,218,166
2024-07-11,09:46:58.542718,218,163
